sep=,
"Time","v_1[1]","v_1[2]","v_1[3]","v_2[1]","v_2[2]","v_2[3]"
 4.9700000000000E+00,-7.9999999999988E+00,-7.9999999999988E+00,-7.9999999999988E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9800000000000E+00,-5.9999999999995E+00,-5.9999999999995E+00,-5.9999999999995E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 4.9900000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0000000000000E+00,-2.0000000000007E+00,-2.0000000000007E+00,-2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0100000000000E+00,-1.4459544672718E-12,-1.4459544672718E-12,-1.4459544672718E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0200000000000E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0400000000000E+00, 6.0000000000007E+00, 6.0000000000007E+00, 6.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0500000000000E+00, 8.0000000000013E+00, 8.0000000000013E+00, 8.0000000000013E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0700000000000E+00, 7.9999999999986E+00, 7.9999999999986E+00, 7.9999999999986E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0800000000000E+00, 5.9999999999993E+00, 5.9999999999993E+00, 5.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.0900000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1000000000000E+00, 2.0000000000008E+00, 2.0000000000008E+00, 2.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1100000000000E+00, 1.3766765505352E-12, 1.3766765505352E-12, 1.3766765505352E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1200000000000E+00,-1.9999999999993E+00,-1.9999999999993E+00,-1.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1300000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1400000000000E+00,-6.0000000000006E+00,-6.0000000000006E+00,-6.0000000000006E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1500000000000E+00,-8.0000000000013E+00,-8.0000000000013E+00,-8.0000000000013E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1700000000000E+00,-7.9999999999986E+00,-7.9999999999986E+00,-7.9999999999986E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1800000000000E+00,-5.9999999999994E+00,-5.9999999999994E+00,-5.9999999999994E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.1900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2000000000000E+00,-2.0000000000007E+00,-2.0000000000007E+00,-2.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2100000000000E+00,-1.4850343177386E-12,-1.4850343177386E-12,-1.4850343177386E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2200000000000E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2400000000000E+00, 6.0000000000008E+00, 6.0000000000008E+00, 6.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2500000000000E+00, 8.0000000000014E+00, 8.0000000000014E+00, 8.0000000000014E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2700000000000E+00, 7.9999999999986E+00, 7.9999999999986E+00, 7.9999999999986E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2800000000000E+00, 5.9999999999993E+00, 5.9999999999993E+00, 5.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.2900000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3000000000000E+00, 2.0000000000008E+00, 2.0000000000008E+00, 2.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3100000000000E+00, 1.5933920849420E-12, 1.5933920849420E-12, 1.5933920849420E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3200000000000E+00,-1.9999999999993E+00,-1.9999999999993E+00,-1.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3300000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3400000000000E+00,-6.0000000000007E+00,-6.0000000000007E+00,-6.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3500000000000E+00,-8.0000000000014E+00,-8.0000000000014E+00,-8.0000000000014E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3700000000000E+00,-7.9999999999985E+00,-7.9999999999985E+00,-7.9999999999985E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3800000000000E+00,-5.9999999999993E+00,-5.9999999999993E+00,-5.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.3900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4000000000000E+00,-2.0000000000009E+00,-2.0000000000009E+00,-2.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4100000000000E+00,-1.5223378113660E-12,-1.5223378113660E-12,-1.5223378113660E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4200000000000E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4300000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4400000000000E+00, 6.0000000000007E+00, 6.0000000000007E+00, 6.0000000000007E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4500000000000E+00, 8.0000000000016E+00, 8.0000000000016E+00, 8.0000000000016E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4700000000000E+00, 7.9999999999985E+00, 7.9999999999985E+00, 7.9999999999985E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4800000000000E+00, 5.9999999999993E+00, 5.9999999999993E+00, 5.9999999999993E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.4900000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5000000000000E+00, 2.0000000000008E+00, 2.0000000000008E+00, 2.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5100000000000E+00, 1.6306955785694E-12, 1.6306955785694E-12, 1.6306955785694E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5200000000000E+00,-1.9999999999991E+00,-1.9999999999991E+00,-1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5300000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5400000000000E+00,-6.0000000000008E+00,-6.0000000000008E+00,-6.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5500000000000E+00,-8.0000000000016E+00,-8.0000000000016E+00,-8.0000000000016E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5700000000000E+00,-7.9999999999984E+00,-7.9999999999984E+00,-7.9999999999984E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5800000000000E+00,-5.9999999999992E+00,-5.9999999999992E+00,-5.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.5900000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6000000000000E+00,-2.0000000000009E+00,-2.0000000000009E+00,-2.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6100000000000E+00,-1.5614176618328E-12,-1.5614176618328E-12,-1.5614176618328E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6200000000000E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6400000000000E+00, 6.0000000000008E+00, 6.0000000000008E+00, 6.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6500000000000E+00, 8.0000000000015E+00, 8.0000000000015E+00, 8.0000000000015E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6600000000000E+00, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6700000000000E+00, 7.9999999999984E+00, 7.9999999999984E+00, 7.9999999999984E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6800000000000E+00, 5.9999999999992E+00, 5.9999999999992E+00, 5.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.6900000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7000000000000E+00, 2.0000000000008E+00, 2.0000000000008E+00, 2.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7100000000000E+00, 1.6679990721968E-12, 1.6679990721968E-12, 1.6679990721968E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7200000000000E+00,-1.9999999999991E+00,-1.9999999999991E+00,-1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7300000000000E+00,-3.9999999999999E+00,-3.9999999999999E+00,-3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7400000000000E+00,-6.0000000000009E+00,-6.0000000000009E+00,-6.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7500000000000E+00,-8.0000000000017E+00,-8.0000000000017E+00,-8.0000000000017E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7600000000000E+00,-1.0000000000002E+01,-1.0000000000002E+01,-1.0000000000002E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7700000000000E+00,-7.9999999999984E+00,-7.9999999999984E+00,-7.9999999999984E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7800000000000E+00,-5.9999999999991E+00,-5.9999999999991E+00,-5.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.7900000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8000000000000E+00,-2.0000000000009E+00,-2.0000000000009E+00,-2.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8100000000000E+00,-1.7763568394003E-12,-1.7763568394003E-12,-1.7763568394003E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8200000000000E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8400000000000E+00, 6.0000000000009E+00, 6.0000000000009E+00, 6.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8500000000000E+00, 8.0000000000017E+00, 8.0000000000017E+00, 8.0000000000017E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8600000000000E+00, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8700000000000E+00, 7.9999999999982E+00, 7.9999999999982E+00, 7.9999999999982E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8800000000000E+00, 5.9999999999992E+00, 5.9999999999992E+00, 5.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.8900000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9000000000000E+00, 2.0000000000010E+00, 2.0000000000010E+00, 2.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9100000000000E+00, 1.7070789226636E-12, 1.7070789226636E-12, 1.7070789226636E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9200000000000E+00,-1.9999999999991E+00,-1.9999999999991E+00,-1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9300000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9400000000000E+00,-6.0000000000008E+00,-6.0000000000008E+00,-6.0000000000008E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9500000000000E+00,-8.0000000000018E+00,-8.0000000000018E+00,-8.0000000000018E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9600000000000E+00,-1.0000000000003E+01,-1.0000000000003E+01,-1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9700000000000E+00,-7.9999999999983E+00,-7.9999999999983E+00,-7.9999999999983E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9800000000000E+00,-5.9999999999992E+00,-5.9999999999992E+00,-5.9999999999992E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 5.9900000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0000000000000E+00,-2.0000000000009E+00,-2.0000000000009E+00,-2.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0100000000000E+00,-1.8136603330277E-12,-1.8136603330277E-12,-1.8136603330277E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0200000000000E+00, 1.9999999999990E+00, 1.9999999999990E+00, 1.9999999999990E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0300000000000E+00, 4.0000000000001E+00, 4.0000000000001E+00, 4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0400000000000E+00, 6.0000000000009E+00, 6.0000000000009E+00, 6.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0500000000000E+00, 8.0000000000018E+00, 8.0000000000018E+00, 8.0000000000018E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0600000000000E+00, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0700000000000E+00, 7.9999999999981E+00, 7.9999999999981E+00, 7.9999999999981E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0800000000000E+00, 5.9999999999991E+00, 5.9999999999991E+00, 5.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.0900000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1000000000000E+00, 2.0000000000010E+00, 2.0000000000010E+00, 2.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1100000000000E+00, 1.7443824162910E-12, 1.7443824162910E-12, 1.7443824162910E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1200000000000E+00,-1.9999999999991E+00,-1.9999999999991E+00,-1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1300000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1400000000000E+00,-6.0000000000009E+00,-6.0000000000009E+00,-6.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1500000000000E+00,-8.0000000000020E+00,-8.0000000000020E+00,-8.0000000000020E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1600000000000E+00,-1.0000000000003E+01,-1.0000000000003E+01,-1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1700000000000E+00,-7.9999999999981E+00,-7.9999999999981E+00,-7.9999999999981E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1800000000000E+00,-5.9999999999991E+00,-5.9999999999991E+00,-5.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.1900000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2000000000000E+00,-2.0000000000009E+00,-2.0000000000009E+00,-2.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2100000000000E+00,-1.8527401834945E-12,-1.8527401834945E-12,-1.8527401834945E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2200000000000E+00, 1.9999999999991E+00, 1.9999999999991E+00, 1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2400000000000E+00, 6.0000000000010E+00, 6.0000000000010E+00, 6.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2500000000000E+00, 8.0000000000019E+00, 8.0000000000019E+00, 8.0000000000019E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2600000000000E+00, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2700000000000E+00, 7.9999999999982E+00, 7.9999999999982E+00, 7.9999999999982E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2800000000000E+00, 5.9999999999990E+00, 5.9999999999990E+00, 5.9999999999990E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.2900000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3000000000000E+00, 2.0000000000010E+00, 2.0000000000010E+00, 2.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3100000000000E+00, 1.9593215938585E-12, 1.9593215938585E-12, 1.9593215938585E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3200000000000E+00,-1.9999999999991E+00,-1.9999999999991E+00,-1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3300000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3400000000000E+00,-6.0000000000010E+00,-6.0000000000010E+00,-6.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3500000000000E+00,-8.0000000000019E+00,-8.0000000000019E+00,-8.0000000000019E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3600000000000E+00,-1.0000000000003E+01,-1.0000000000003E+01,-1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3700000000000E+00,-7.9999999999980E+00,-7.9999999999980E+00,-7.9999999999980E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3800000000000E+00,-5.9999999999990E+00,-5.9999999999990E+00,-5.9999999999990E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.3900000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4000000000000E+00,-2.0000000000009E+00,-2.0000000000009E+00,-2.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4100000000000E+00,-1.8900436771219E-12,-1.8900436771219E-12,-1.8900436771219E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4200000000000E+00, 1.9999999999991E+00, 1.9999999999991E+00, 1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4300000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4400000000000E+00, 6.0000000000009E+00, 6.0000000000009E+00, 6.0000000000009E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4500000000000E+00, 8.0000000000021E+00, 8.0000000000021E+00, 8.0000000000021E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4600000000000E+00, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4700000000000E+00, 7.9999999999980E+00, 7.9999999999980E+00, 7.9999999999980E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4800000000000E+00, 5.9999999999991E+00, 5.9999999999991E+00, 5.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.4900000000000E+00, 3.9999999999999E+00, 3.9999999999999E+00, 3.9999999999999E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5000000000000E+00, 2.0000000000010E+00, 2.0000000000010E+00, 2.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5100000000000E+00, 1.9984014443253E-12, 1.9984014443253E-12, 1.9984014443253E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5200000000000E+00,-1.9999999999990E+00,-1.9999999999990E+00,-1.9999999999990E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5300000000000E+00,-4.0000000000001E+00,-4.0000000000001E+00,-4.0000000000001E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5400000000000E+00,-6.0000000000011E+00,-6.0000000000011E+00,-6.0000000000011E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5500000000000E+00,-8.0000000000021E+00,-8.0000000000021E+00,-8.0000000000021E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5600000000000E+00,-1.0000000000003E+01,-1.0000000000003E+01,-1.0000000000003E+01, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5700000000000E+00,-7.9999999999979E+00,-7.9999999999979E+00,-7.9999999999979E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5800000000000E+00,-5.9999999999989E+00,-5.9999999999989E+00,-5.9999999999989E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.5900000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00,-4.0000000000000E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.6000000000000E+00,-2.0000000000010E+00,-2.0000000000010E+00,-2.0000000000010E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.6100000000000E+00,-1.9291235275887E-12,-1.9291235275887E-12,-1.9291235275887E-12, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
 6.6200000000000E+00, 1.9999999999991E+00, 1.9999999999991E+00, 1.9999999999991E+00, 1.0000000000000E+00, 2.0000000000000E+00, 3.0000000000000E+00
